videoFile,condition,video,speaker,callSign,colour,number,seq,id,block,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,firstHalf.thisRepN,firstHalf.thisTrialN,firstHalf.thisN,firstHalf.thisIndex,blocksA.thisRepN,blocksA.thisTrialN,blocksA.thisN,blocksA.thisIndex,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,callSignCorrect,colourCorrect,numberCorrect,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,participant,order,date,expName,psychopyVersion,frameRate,
video/Experiment/zh_sp07_Dr_Gr_2_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Dr,Gr,2,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,9,9,21,-0.37962962962962965,0.2810185185185185,1,0,0,6.465242700011004,call1,False,False,True,-0.014351851851851852,-0.0962962962962963,1,0,0,8.164591400010977,colour3,0.3509259259259259,0.06018518518518518,1,0,0,8.697741399984807,number2,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Ad_Ro_4_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Ad,Ro,4,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,10,10,11,-0.3560185185185185,0.3101851851851852,1,0,0,5.376477700017858,call1,True,False,True,0.05092592592592592,-0.29768518518518516,1,0,0,6.830210399988573,colour4,0.3675925925925926,-0.300462962962963,1,0,0,7.427498600038234,number4,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Ad_Ge_3_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Ad,Ge,3,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,11,11,2,-0.3990740740740741,0.2884259259259259,1,0,0,6.994513200013898,call1,True,False,True,-0.026851851851851852,-0.08935185185185185,1,0,0,7.976828199985903,colour3,0.37453703703703706,-0.11296296296296296,1,0,0,8.504430600034539,number3,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Ad_Ge_1_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Ad,Ge,1,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,12,12,0,-0.3699074074074074,0.2824074074074074,1,0,0,4.722614699974656,call1,True,False,True,0.020370370370370372,-0.09212962962962963,1,0,0,5.323208299989346,colour3,0.3648148148148148,0.300462962962963,1,0,0,5.992605099978391,number1,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Ad_We_4_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Ad,We,4,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,13,13,15,-0.3435185185185185,0.26157407407407407,1,0,0,5.374287499987986,call1,True,False,True,-0.033796296296296297,-0.12268518518518519,1,0,0,5.957501599972602,colour3,0.33287037037037037,-0.3060185185185185,1,0,0,6.460153800027911,number4,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Ad_We_1_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Ad,We,1,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,14,14,12,-0.3490740740740741,0.2796296296296296,1,0,0,5.190238100010902,call1,True,False,True,-0.008796296296296297,-0.09490740740740741,1,0,0,5.818736099987291,colour3,0.37453703703703706,0.29212962962962963,1,0,0,6.5188210000051185,number1,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Dr_Ge_4_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Dr,Ge,4,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,15,15,19,-0.41574074074074074,0.300462962962963,1,0,0,5.375314700009767,call1,False,False,True,-0.01712962962962963,-0.10462962962962963,1,0,0,6.191757699998561,colour3,0.3523148148148148,-0.27546296296296297,1,0,0,6.74029079999309,number4,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Dr_Gr_1_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Dr,Gr,1,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,16,16,20,-0.3726851851851852,0.10462962962962963,1,0,0,4.533669199969154,call2,True,False,True,0.0412037037037037,-0.0962962962962963,1,0,0,8.197844100010116,colour3,0.3773148148148148,0.24351851851851852,1,0,0,8.963515600014944,number1,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Dr_Gr_4_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Dr,Gr,4,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,17,17,23,-0.3699074074074074,0.09814814814814815,1,0,0,6.359076699998695,call2,True,True,True,-0.02824074074074074,0.0912037037037037,1,0,0,7.039370200014673,colour2,0.3925925925925926,-0.28379629629629627,1,0,0,8.026056900038384,number4,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Ad_We_2_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Ad,We,2,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,18,18,13,-0.37407407407407406,0.26990740740740743,1,0,0,6.9062975000124425,call1,True,False,True,0.00787037037037037,0.037037037037037035,1,0,0,7.94010220002383,colour2,0.37453703703703706,0.03287037037037037,1,0,0,8.505865299957804,number2,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Dr_We_2_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Dr,We,2,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,19,19,29,-0.37824074074074077,0.26990740740740743,1,0,0,8.000817399995867,call1,False,False,True,0.003703703703703704,0.08425925925925926,1,0,0,8.682197300018743,colour2,0.4078703703703704,0.06759259259259259,1,0,0,9.267822399968281,number2,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Dr_Ro_2_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Dr,Ro,2,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,20,20,25,-0.32407407407407407,0.24212962962962964,1,0,0,6.439979799964931,call1,False,False,True,-0.007407407407407408,0.09814814814814815,1,0,0,7.108861100045033,colour2,0.3314814814814815,0.07592592592592592,1,0,0,7.757621400000062,number2,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Ad_Ge_4_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Ad,Ge,4,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,21,21,3,-0.35324074074074074,0.26296296296296295,1,0,0,4.945531300036237,call1,True,False,True,0.038425925925925926,-0.3199074074074074,1,0,0,7.173967899987474,colour4,0.4009259259259259,-0.3148148148148148,1,0,0,8.10678500001086,number4,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Ad_Ro_2_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Ad,Ro,2,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,22,22,9,-0.33796296296296297,0.2449074074074074,1,0,0,4.594787299982272,call1,True,True,True,-0.056018518518518516,-0.11990740740740741,1,0,0,5.1626770999864675,colour3,0.3675925925925926,0.040740740740740744,1,0,0,5.6766147000016645,number2,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Dr_Gr_3_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Dr,Gr,3,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,23,23,22,-0.3587962962962963,0.2740740740740741,1,0,0,4.887736100004986,call1,False,True,True,-0.007407407407407408,0.09814814814814815,1,0,0,5.54566010000417,colour2,0.3453703703703704,-0.11990740740740741,1,0,0,6.062408300000243,number3,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Dr_Ge_2_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Dr,Ge,2,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,24,24,17,-0.36712962962962964,0.26435185185185184,1,0,0,5.50221629999578,call1,False,False,True,0.006481481481481481,0.07453703703703704,1,0,0,6.270855300012045,colour2,0.3509259259259259,0.07175925925925926,1,0,0,7.0052947999793105,number2,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Dr_Ge_3_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Dr,Ge,3,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,25,25,18,-0.36435185185185187,0.2337962962962963,1,0,0,7.412202200037427,call1,False,False,True,0.06898148148148148,0.10231481481481482,1,0,0,8.112578900007065,colour2,0.3509259259259259,-0.07824074074074074,1,0,0,8.796855600026902,number3,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Dr_We_1_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Dr,We,1,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,26,26,28,-0.37546296296296294,0.11990740740740741,1,0,0,6.774059300019871,call2,True,False,True,-0.014351851851851852,-0.09074074074074075,1,0,0,7.439999499998521,colour3,0.3648148148148148,0.29074074074074074,1,0,0,8.175612599996384,number1,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Ad_Gr_2_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Ad,Gr,2,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,27,27,5,-0.3282407407407407,0.1162037037037037,1,0,0,6.338771499984432,call2,False,True,True,0.03425925925925926,0.06620370370370371,1,0,0,7.122346699994523,colour2,0.42314814814814816,0.05092592592592592,1,0,0,7.84043969999766,number2,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Dr_Ro_4_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Dr,Ro,4,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,28,28,27,-0.3851851851851852,0.07268518518518519,1,0,0,8.194680300017353,call2,True,False,True,-0.0032407407407407406,0.062037037037037036,1,0,0,8.796923400019296,colour2,0.32731481481481484,-0.28935185185185186,1,0,0,9.58183610002743,number4,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Ad_Ro_1_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Ad,Ro,1,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,29,29,8,-0.36435185185185187,0.2810185185185185,1,0,0,4.829539199999999,call1,True,False,True,-0.012962962962962963,0.1300925925925926,1,0,0,7.146328100003302,colour2,0.3662037037037037,0.28379629629629627,1,0,0,7.983202499977779,number1,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Ad_Gr_3_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Ad,Gr,3,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,30,30,6,-0.37962962962962965,0.287962962962963,1,0,0,5.8967262000078335,call1,True,True,True,0.02175925925925926,0.053703703703703705,1,0,0,6.583460800000466,colour2,0.3648148148148148,-0.1087962962962963,1,0,0,7.113728000025731,number3,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Ad_We_3_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Ad,We,3,3,4,flow/blocks/NoThetaInAudio_NoVideo_A.csv,,,,,,,,,0,3,3,3,0,31,31,14,-0.3990740740740741,0.287962962962963,1,0,0,6.671934500045609,call1,True,False,True,0.006481481481481481,-0.11157407407407408,1,0,0,7.7744805999682285,colour3,0.33564814814814814,-0.10601851851851851,1,0,0,8.366411600029096,number3,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Dr_We_1_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Dr,We,1,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,0,0,28,-0.33101851851851855,0.05740740740740741,1,0,0,5.302338199981023,call2,True,True,True,0.03425925925925926,-0.3060185185185185,1,0,0,6.4357311000349,colour4,0.38564814814814813,0.3101851851851852,1,0,0,7.568719999981113,number1,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Dr_Gr_3_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Dr,Gr,3,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,1,1,22,-0.362962962962963,0.08796296296296297,1,0,0,5.602684399986174,call2,True,True,True,0.013425925925925926,0.08148148148148149,1,0,0,6.301619099976961,colour2,0.3578703703703704,-0.11712962962962963,1,0,0,7.017670500034001,number3,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Dr_Ge_1_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Dr,Ge,1,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,2,2,16,-0.3768518518518518,0.08796296296296297,1,0,0,5.649358799972106,call2,True,True,True,0.024537037037037038,0.25462962962962965,1,0,0,6.177995800040662,colour1,0.3800925925925926,0.27314814814814814,1,0,0,6.900382999971043,number1,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Dr_Ro_2_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Dr,Ro,2,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,3,3,25,-0.36712962962962964,0.0824074074074074,1,0,0,5.078935400000773,call2,True,True,True,0.010648148148148148,-0.11435185185185186,1,0,0,5.630046400008723,colour3,0.37592592592592594,0.05185185185185185,1,0,0,6.149201499996707,number2,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Dr_Ge_2_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Dr,Ge,2,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,4,4,17,-0.37824074074074077,0.08101851851851852,1,0,0,5.214868600014597,call2,True,False,True,0.017592592592592594,-0.08518518518518518,1,0,0,9.5644424999482,colour3,0.3648148148148148,0.07268518518518519,1,0,0,10.166668199992273,number2,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Ad_Ro_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Ad,Ro,4,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,5,5,11,-0.37824074074074077,0.08796296296296297,1,0,0,5.779097600025125,call2,False,True,True,-0.008796296296296297,-0.09212962962962963,1,0,0,6.427715400001034,colour3,0.33564814814814814,-0.2601851851851852,1,0,0,7.0602554000215605,number4,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Ad_Ge_1_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Ad,Ge,1,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,6,6,0,-0.3699074074074074,0.10324074074074074,1,0,0,4.720233600004576,call2,False,True,True,-0.012962962962962963,0.2671296296296296,1,0,0,5.756605300004594,colour1,0.3773148148148148,0.28379629629629627,1,0,0,6.373907100001816,number1,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Ad_Gr_2_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,Gr,2,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,7,7,5,-0.4046296296296296,0.29768518518518516,1,0,0,5.664439500018489,call1,True,True,True,0.006481481481481481,0.08842592592592592,1,0,0,7.911082899954636,colour2,0.3814814814814815,0.07453703703703704,1,0,0,9.013861800020095,number2,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Ad_Gr_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,Gr,4,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,8,8,7,-0.3962962962962963,0.26851851851851855,1,0,0,5.712363900034688,call1,True,True,True,0.005092592592592593,0.11481481481481481,1,0,0,6.392840199987404,colour2,0.3453703703703704,-0.31296296296296294,1,0,0,7.428795700019691,number4,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Dr_Ro_1_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Dr,Ro,1,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,9,9,24,-0.3449074074074074,0.0587962962962963,1,0,0,5.395933000021614,call2,True,True,True,0.009259259259259259,-0.11296296296296296,1,0,0,6.378385599993635,colour3,0.3537037037037037,0.2949074074074074,1,0,0,7.174926600011531,number1,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Dr_Gr_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Dr,Gr,4,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,10,10,23,-0.3921296296296296,0.1037037037037037,1,0,0,5.584975600009784,call2,True,True,True,-0.02824074074074074,0.09259259259259259,1,0,0,6.076650800008792,colour2,0.36203703703703705,-0.26990740740740743,1,0,0,6.8218822999624535,number4,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Dr_Gr_2_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Dr,Gr,2,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,11,11,21,-0.36435185185185187,0.08935185185185185,1,0,0,5.444919699977618,call2,True,True,True,0.017592592592592594,0.07592592592592592,1,0,0,5.947007699985988,colour2,0.4009259259259259,0.06898148148148148,1,0,0,6.564023399958387,number2,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Dr_We_3_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Dr,We,3,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,12,12,30,-0.3435185185185185,0.08657407407407407,1,0,0,5.457668300019577,call2,True,True,True,0.028703703703703703,-0.3560185185185185,1,0,0,6.206988800026011,colour4,0.3384259259259259,-0.17314814814814813,1,0,0,6.679014699999243,number3,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Ad_Gr_1_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Ad,Gr,1,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,13,13,4,-0.3921296296296296,0.27546296296296297,1,0,0,5.032825900008902,call1,True,True,True,-0.04490740740740741,0.09398148148148149,1,0,0,5.534365099971183,colour2,0.36898148148148147,0.26435185185185184,1,0,0,5.982435699959751,number1,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Ad_We_2_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,We,2,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,14,14,13,-0.3449074074074074,0.28935185185185186,1,0,0,5.455776399991009,call1,True,True,True,0.013425925925925926,-0.28379629629629627,1,0,0,6.056702999980189,colour4,0.37175925925925923,0.09768518518518518,1,0,0,6.610238900000695,number2,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Ad_We_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,We,4,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,15,15,15,-0.3574074074074074,0.27824074074074073,1,0,0,5.137999199971091,call1,True,True,True,0.009259259259259259,-0.33101851851851855,1,0,0,5.808206900022924,colour4,0.3731481481481482,-0.29074074074074074,1,0,0,6.322429699997883,number4,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Dr_Ge_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Dr,Ge,4,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,16,16,19,-0.3824074074074074,0.09490740740740741,1,0,0,4.563664700021036,call2,True,True,True,0.00787037037037037,0.2712962962962963,1,0,0,5.1464777999790385,colour1,0.35648148148148145,-0.29907407407407405,1,0,0,5.982417000050191,number4,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Ad_We_3_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,We,3,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,17,17,14,-0.35462962962962963,0.300462962962963,1,0,0,5.575162299966905,call1,True,True,True,-0.001851851851851852,-0.32685185185185184,1,0,0,6.360274300037418,colour4,0.3648148148148148,-0.13287037037037036,1,0,0,6.842652100021951,number3,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Dr_Ge_3_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Dr,Ge,3,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,18,18,18,-0.40185185185185185,0.0962962962962963,1,0,0,6.017967999971006,call2,True,True,True,-0.000462962962962963,0.2962962962962963,1,0,0,6.8178513999446295,colour1,0.34814814814814815,-0.09768518518518518,1,0,0,7.9437906999955885,number3,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Ad_We_1_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Ad,We,1,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,19,19,12,-0.3212962962962963,0.07592592592592592,1,0,0,4.74899719998939,call2,False,True,True,0.02175925925925926,-0.29907407407407405,1,0,0,5.3012505999649875,colour4,0.40925925925925927,0.287962962962963,1,0,0,5.998369100037962,number1,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Ad_Ro_2_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Ad,Ro,2,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,20,20,9,-0.3824074074074074,0.2962962962962963,1,0,0,4.53299729997525,call1,True,True,True,0.009259259259259259,-0.10462962962962963,1,0,0,5.528081200027373,colour3,0.3398148148148148,0.08101851851851852,1,0,0,6.062772599980235,number2,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Dr_We_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Dr,We,4,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,21,21,31,-0.4074074074074074,0.08657407407407407,1,0,0,6.387525200028904,call2,True,True,True,-0.033796296296296297,-0.31851851851851853,1,0,0,7.354662699974142,colour4,0.4050925925925926,-0.32407407407407407,1,0,0,8.088108099997044,number4,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Ad_Ge_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Ad,Ge,4,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,22,22,3,-0.3851851851851852,0.26990740740740743,1,0,0,6.028291199996602,call1,True,True,True,0.08703703703703704,0.2671296296296296,1,0,0,6.963700800028164,colour1,0.39537037037037037,-0.3037037037037037,1,0,0,7.980537299998105,number4,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp01_Ad_Ro_3_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,Ro,3,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,23,23,10,-0.3699074074074074,0.26157407407407407,1,0,0,6.53630430001067,call1,True,True,True,0.01898148148148148,-0.10740740740740741,1,0,0,7.153674400004093,colour3,0.3787037037037037,-0.09537037037037037,1,0,0,7.675374899990857,number3,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
video/Experiment/zh_sp07_Ad_Ro_1_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Ad,Ro,1,4,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,4,4,4,0,24,24,8,-0.36157407407407405,0.27546296296296297,1,0,0,4.432695099967532,call1,True,True,True,-0.02546296296296296,-0.11018518518518519,1,0,0,5.0434146000188775,colour3,0.40925925925925927,0.2796296296296296,1,0,0,5.6496947999694385,number1,17,2,2019_Nov_14_1310,MA_Theta_Exp,3.0.7,59.92433954574285,
