videoFile,condition,video,speaker,callSign,colour,number,seq,id,block,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,firstHalf.thisRepN,firstHalf.thisTrialN,firstHalf.thisN,firstHalf.thisIndex,blocksA.thisRepN,blocksA.thisTrialN,blocksA.thisN,blocksA.thisIndex,secondHalf.thisRepN,secondHalf.thisTrialN,secondHalf.thisN,secondHalf.thisIndex,blocksB.thisRepN,blocksB.thisTrialN,blocksB.thisN,blocksB.thisIndex,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,callSignCorrect,colourCorrect,numberCorrect,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,participant,order,date,expName,psychopyVersion,frameRate,
video/Experiment/zh_sp01_Ad_We_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,We,4,0,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,0,0,0,0,23,23,15,,,,,,,,,-0.44212962962962965,0.275,1,0,0,5.111142500012647,call1,-0.032407407407407406,-0.34814814814814815,1,0,0,5.770402500056662,colour4,True,True,True,0.4078703703703704,-0.3055555555555556,1,0,0,6.423007100005634,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Gr_2_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,Gr,2,0,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,0,0,0,0,24,24,5,,,,,,,,,-0.4212962962962963,0.2833333333333333,1,0,0,5.376076199987438,call1,0.01898148148148148,0.06574074074074074,1,0,0,6.007240799954161,colour2,True,True,True,0.4398148148148148,0.06574074074074074,1,0,0,6.745731300034095,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_Ge_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Dr,Ge,4,0,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,0,0,0,0,25,25,19,,,,,,,,,-0.3712962962962963,0.07222222222222222,1,0,0,4.656107600021642,call2,-0.04212962962962963,0.2611111111111111,1,0,0,5.316650099994149,colour1,True,True,True,0.4050925925925926,-0.31342592592592594,1,0,0,6.10102249996271,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_Ge_1_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Ad,Ge,1,0,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,0,0,0,0,26,26,0,,,,,,,,,-0.4101851851851852,0.2611111111111111,1,0,0,4.704043600009754,call1,-0.0060185185185185185,0.28194444444444444,1,0,0,5.37912579998374,colour1,True,True,True,0.4009259259259259,0.28194444444444444,1,0,0,6.109071800019592,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Ge_2_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,Ge,2,0,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,0,0,0,0,27,27,1,,,,,,,,,-0.3990740740740741,0.29768518518518516,1,0,0,5.299140199960675,call1,0.037037037037037035,0.29212962962962963,1,0,0,5.925396100035869,colour1,True,True,True,0.4550925925925926,0.10324074074074074,1,0,0,6.577859600016382,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_We_2_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Dr,We,2,0,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,0,0,0,0,28,28,29,,,,,,,,,-0.4337962962962963,0.07083333333333333,1,0,0,4.555899399972986,call2,0.01898148148148148,-0.34953703703703703,1,0,0,5.239745800034143,colour4,True,True,True,0.4134259259259259,0.13333333333333333,1,0,0,6.0089176000328735,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_Ro_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Ad,Ro,4,0,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,0,0,0,0,29,29,11,,,,,,,,,-0.44351851851851853,0.059722222222222225,1,0,0,4.648362200008705,call2,0.000925925925925926,-0.13842592592592592,1,0,0,5.551546800008509,colour3,False,True,True,0.41064814814814815,-0.3236111111111111,1,0,0,6.222390600014478,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_Ro_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Dr,Ro,4,0,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,0,0,0,0,30,30,27,,,,,,,,,-0.40185185185185185,0.09166666666666666,1,0,0,5.144245299976319,call2,0.038425925925925926,-0.1398148148148148,1,0,0,5.826302600034978,colour3,True,True,True,0.41898148148148145,-0.33611111111111114,1,0,0,6.638840899977367,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_We_2_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,We,2,0,2,flow/blocks/NVocInAudio_NoVideo_A.csv,,,,,,,,,0,0,0,0,0,31,31,13,,,,,,,,,-0.4046296296296296,0.29444444444444445,1,0,0,5.3507777999620885,call1,-0.03518518518518519,-0.32037037037037036,1,0,0,6.115512599993963,colour4,True,True,True,0.3537037037037037,0.06666666666666667,1,0,0,6.9502083999686874,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Ge_3_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Ad,Ge,3,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,0,0,2,,,,,,,,,-0.3976851851851852,0.25833333333333336,1,0,0,5.069465800013859,call1,-0.046296296296296294,0.25972222222222224,1,0,0,5.786991000000853,colour1,True,True,False,0.3523148148148148,-0.36342592592592593,1,0,0,6.49037940002745,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_We_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Dr,We,2,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,1,1,29,,,,,,,,,-0.40879629629629627,0.2569444444444444,1,0,0,4.849729000008665,call1,-0.02546296296296296,-0.39537037037037037,1,0,0,5.5839863999863155,colour4,False,True,False,0.37037037037037035,0.3125,1,0,0,6.335070999979507,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_We_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Ad,We,1,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,2,2,12,,,,,,,,,-0.3726851851851852,0.2708333333333333,1,0,0,4.605391099990811,call1,-0.024074074074074074,-0.337037037037037,1,0,0,5.351947899966035,colour4,True,True,True,0.4078703703703704,0.30416666666666664,1,0,0,6.210097800008953,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Gr_3_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Ad,Gr,3,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,3,3,6,,,,,,,,,-0.4393518518518518,0.3013888888888889,1,0,0,5.1662307000369765,call1,-0.033796296296296297,0.11851851851851852,1,0,0,5.799542399996426,colour2,True,True,False,0.40925925925925927,-0.3472222222222222,1,0,0,6.618407000030857,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_Ge_4_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Dr,Ge,4,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,4,4,19,,,,,,,,,-0.44074074074074077,0.09444444444444444,1,0,0,5.1342861999874,call2,-0.031018518518518518,0.33194444444444443,1,0,0,5.856467500037979,colour1,True,True,True,0.46064814814814814,-0.33425925925925926,1,0,0,6.661771300015971,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_Ro_4_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Dr,Ro,4,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,5,5,27,,,,,,,,,-0.3851851851851852,0.29212962962962963,1,0,0,5.738218699989375,call1,-0.014351851851851852,0.24444444444444444,1,0,0,6.949612499971408,colour1,False,False,True,0.4134259259259259,-0.33564814814814814,1,0,0,7.581828900030814,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Ge_4_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Ad,Ge,4,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,6,6,3,,,,,,,,,-0.35462962962962963,0.30694444444444446,1,0,0,5.082619499997236,call1,0.3925925925925926,-0.33425925925925926,1,0,0,5.774872299982235,colour1,True,True,True,0.3800925925925926,-0.34814814814814815,1,0,0,7.623815800005104,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_Gr_4_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Ad,Gr,4,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,-0.4101851851851852,0.25972222222222224,1,0,0,4.6846781999920495,call1,-0.0032407407407407406,0.018055555555555554,1,0,0,5.387914699967951,colour2,True,True,True,0.3592592592592593,-0.2912037037037037,1,0,0,6.028331900015473,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Ro_4_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Ad,Ro,4,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,8,8,11,,,,,,,,,-0.3726851851851852,0.32083333333333336,1,0,0,5.158254600013606,call1,-0.004629629629629629,-0.1300925925925926,1,0,0,5.806190000032075,colour3,True,True,True,0.4356481481481482,-0.34444444444444444,1,0,0,6.739449599990621,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_Ge_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Dr,Ge,1,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,9,9,16,,,,,,,,,-0.42407407407407405,-0.30833333333333335,1,0,0,4.863350300001912,call4,0.03009259259259259,-0.2953703703703704,1,0,0,6.262230499996804,colour4,False,False,True,0.37175925925925923,0.3,1,0,0,6.891038300003856,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_We_3_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Dr,We,3,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,10,10,30,,,,,,,,,-0.4351851851851852,0.07824074074074074,1,0,0,5.221798700047657,call2,-0.0060185185185185185,-0.3023148148148148,1,0,0,5.853485399973579,colour4,True,True,True,0.3675925925925926,-0.08888888888888889,1,0,0,6.509452999976929,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_Ro_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Dr,Ro,2,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,11,11,25,,,,,,,,,-0.37407407407407406,0.08333333333333333,1,0,0,5.430668299959507,call2,0.009259259259259259,0.07083333333333333,1,0,0,6.074686000007205,colour2,True,False,True,0.42314814814814816,0.07916666666666666,1,0,0,6.856310200004373,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_Ge_3_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Dr,Ge,3,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,12,12,18,,,,,,,,,-0.4060185185185185,0.09166666666666666,1,0,0,4.998981800046749,call2,-0.02546296296296296,0.3013888888888889,1,0,0,5.656861800001934,colour1,True,True,True,0.3509259259259259,-0.08009259259259259,1,0,0,6.3548127000103705,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_We_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Ad,We,2,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,,,-0.3921296296296296,0.2986111111111111,1,0,0,5.010558400012087,call1,0.062037037037037036,-0.33287037037037037,1,0,0,5.76549179997528,colour4,True,True,True,0.38564814814814813,0.12777777777777777,1,0,0,6.410357800021302,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_Ge_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Ad,Ge,2,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,14,14,1,,,,,,,,,-0.3976851851851852,0.29444444444444445,1,0,0,5.003206200024579,call1,-0.01990740740740741,0.0824074074074074,1,0,0,5.666299399978016,colour2,True,False,True,0.3925925925925926,0.08611111111111111,1,0,0,6.174811700009741,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_Ro_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Dr,Ro,1,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,15,15,24,,,,,,,,,-0.42824074074074076,0.29444444444444445,1,0,0,4.29556350002531,call1,-0.01712962962962963,-0.11898148148148148,1,0,0,4.862383299972862,colour3,False,True,True,0.32175925925925924,0.29305555555555557,1,0,0,5.581064300029539,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_Gr_3_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Dr,Gr,3,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,16,16,22,,,,,,,,,-0.37546296296296294,0.10185185185185185,1,0,0,5.0525500000221655,call2,-0.031018518518518518,-0.32592592592592595,1,0,0,5.637220599979628,colour4,True,False,True,0.3939814814814815,-0.12222222222222222,1,0,0,6.177443600026891,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_Ge_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Ad,Ge,1,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,17,17,0,,,,,,,,,-0.4212962962962963,0.2625,1,0,0,4.570837700041011,call1,0.023148148148148147,0.275,1,0,0,5.123919299978297,colour1,True,True,True,0.43287037037037035,0.30694444444444446,1,0,0,5.632083200034685,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Ro_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Ad,Ro,2,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,18,18,9,,,,,,,,,-0.38796296296296295,0.2671296296296296,1,0,0,5.584773000038695,call1,0.023148148148148147,-0.3800925925925926,1,0,0,6.217800899990834,colour4,True,False,False,0.4425925925925926,0.3263888888888889,1,0,0,6.934120899997652,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Ro_3_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Ad,Ro,3,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,19,19,10,,,,,,,,,-0.41712962962962963,0.3111111111111111,1,0,0,5.005527600005735,call1,-0.011574074074074073,-0.12731481481481483,1,0,0,5.685729999968316,colour3,True,True,True,0.48009259259259257,-0.13194444444444445,1,0,0,6.287457900005393,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_Gr_4_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Dr,Gr,4,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,20,20,23,,,,,,,,,-0.4046296296296296,0.2777777777777778,1,0,0,4.739851999969687,call1,-0.000462962962962963,0.04722222222222222,1,0,0,5.385883699986152,colour2,False,True,True,0.38981481481481484,-0.337037037037037,1,0,0,6.018886799982283,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_Ro_3_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Dr,Ro,3,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,21,21,26,,,,,,,,,-0.38101851851851853,0.28888888888888886,1,0,0,4.418443400005344,call1,0.04259259259259259,-0.19398148148148148,1,0,0,5.005973999970593,colour3,False,True,False,0.46064814814814814,-0.3763888888888889,1,0,0,5.657154000014998,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_Gr_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Dr,Gr,1,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,22,22,20,,,,,,,,,-0.44351851851851853,0.26666666666666666,1,0,0,4.516255699971225,call1,-0.022685185185185187,0.04490740740740741,1,0,0,5.002906100009568,colour2,False,True,True,0.3537037037037037,0.2986111111111111,1,0,0,5.555630499962717,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_Ro_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Ad,Ro,1,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,23,23,8,,,,,,,,,-0.41435185185185186,0.2902777777777778,1,0,0,4.409540300024673,call1,-0.02962962962962963,-0.08287037037037037,1,0,0,5.153802799992263,colour3,True,True,True,0.3814814814814815,0.3194444444444444,1,0,0,6.055335900047794,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Gr_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Ad,Gr,2,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,24,24,5,,,,,,,,,-0.3990740740740741,0.27824074074074073,1,0,0,5.462245200003963,call1,0.012037037037037037,0.05555555555555555,1,0,0,6.149186800001189,colour2,True,True,False,0.3578703703703704,0.28055555555555556,1,0,0,6.730919299996458,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Gr_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Ad,Gr,1,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,25,25,4,,,,,,,,,-0.4185185185185185,0.29305555555555557,1,0,0,5.315732900053263,call1,-0.0032407407407407406,0.10462962962962963,1,0,0,6.068436499976087,colour2,True,True,True,0.449537037037037,0.28194444444444444,1,0,0,6.766348499979358,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_We_4_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Ad,We,4,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,26,26,15,,,,,,,,,-0.4601851851851852,0.2902777777777778,1,0,0,4.343822800030466,call1,-0.03935185185185185,-0.2800925925925926,1,0,0,5.0935433999984525,colour4,True,True,True,0.3912037037037037,-0.30648148148148147,1,0,0,5.652727300010156,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Ad_We_3_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Ad,We,3,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,27,27,14,,,,,,,,,-0.39490740740740743,0.3,1,0,0,4.553793700004462,call1,-0.03657407407407407,-0.27870370370370373,1,0,0,5.303469499980565,colour4,True,True,False,0.4023148148148148,-0.31666666666666665,1,0,0,5.965077300032135,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_We_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Dr,We,1,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,28,28,28,,,,,,,,,-0.412962962962963,0.31666666666666665,1,0,0,4.587224300019443,call1,-0.000462962962962963,-0.34675925925925927,1,0,0,5.400132599985227,colour4,False,True,True,0.387037037037037,0.3194444444444444,1,0,0,6.235485400015023,number1,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_Ge_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Dr,Ge,2,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,29,29,17,,,,,,,,,-0.43796296296296294,0.0962962962962963,1,0,0,5.250223900016863,call2,0.037037037037037035,0.07916666666666666,1,0,0,6.237325599999167,colour2,True,False,True,0.4203703703703704,0.10833333333333334,1,0,0,7.120276300003752,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_We_4_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Dr,We,4,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,30,30,31,,,,,,,,,-0.3976851851851852,0.08333333333333333,1,0,0,5.027479899988975,call2,0.009259259259259259,-0.29259259259259257,1,0,0,5.728342099988367,colour4,True,True,True,0.3925925925925926,-0.3050925925925926,1,0,0,6.5071482000057586,number4,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_Gr_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Dr,Gr,2,1,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,1,1,1,0,31,31,21,,,,,,,,,-0.3685185185185185,0.08194444444444444,1,0,0,5.211615999985952,call2,-0.06712962962962964,0.08472222222222223,1,0,0,5.841700199991465,colour2,True,True,True,0.3384259259259259,0.08611111111111111,1,0,0,6.4738536000368185,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_We_3_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Ad,We,3,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,0,0,14,,,,,,,,,-0.43657407407407406,0.2513888888888889,1,0,0,5.690591700025834,call1,-0.04490740740740741,-0.33287037037037037,1,0,0,6.5735985999926925,colour4,True,True,True,0.4412037037037037,-0.14027777777777778,1,0,0,7.361579500022344,number3,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Ad_Ge_2_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Ad,Ge,2,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,-0.45046296296296295,0.2611111111111111,1,0,0,5.294377900019754,call1,-0.007407407407407408,0.2611111111111111,1,0,0,5.940936799976043,colour1,True,True,True,0.3939814814814815,0.09074074074074075,1,0,0,6.645701700006612,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp01_Dr_Gr_2_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Dr,Gr,2,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,2,2,21,,,,,,,,,-0.3768518518518518,0.26944444444444443,1,0,0,5.320439199975226,call1,0.027314814814814816,0.06435185185185185,1,0,0,5.93946359999245,colour2,False,True,True,0.41203703703703703,0.0763888888888889,1,0,0,6.592920899973251,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
video/Experiment/zh_sp07_Dr_Ge_4_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Dr,Ge,4,2,5,flow/blocks/GlobalTheta_NoVideo_A.csv,,,,,,,,,0,2,2,2,0,3,3,19,,,,,,,,,-0.3962962962962963,0.1486111111111111,1,0,0,4.75913690001471,call2,-0.010185185185185186,0.1486111111111111,1,0,0,5.640494399995077,colour2,True,False,False,0.38287037037037036,0.10740740740740741,1,0,0,6.260076900012791,number2,21,1,2019_Nov_14_1707,MA_Theta_Exp,3.0.7,61.10273326507573,
