videoFile,condition,video,speaker,callSign,colour,number,seq,id,block,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,firstHalf.thisRepN,firstHalf.thisTrialN,firstHalf.thisN,firstHalf.thisIndex,blocksA.thisRepN,blocksA.thisTrialN,blocksA.thisN,blocksA.thisIndex,secondHalf.thisRepN,secondHalf.thisTrialN,secondHalf.thisN,secondHalf.thisIndex,blocksB.thisRepN,blocksB.thisTrialN,blocksB.thisN,blocksB.thisIndex,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,callSignCorrect,colourCorrect,numberCorrect,participant,order,date,expName,psychopyVersion,frameRate,
video/Training/zh_sp01_Ad_We_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,We,4,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,-0.4166666666666667,0.3236111111111111,1,0,0,5.931570000000647,call1,-0.006944444444444444,-0.3472222222222222,1,0,0,7.39393199999904,colour4,0.39444444444444443,-0.3333333333333333,1,0,0,8.698334500004421,number4,True,True,True,4,4,2019_Nov_11_1011,MA_Theta_Exp,3.0.7,59.76407533651729,
video/Training/zh_sp07_Ad_Ge_3_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Ad,Ge,3,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,-0.43472222222222223,0.3194444444444444,1,0,0,5.160459999999148,call1,0.002777777777777778,0.30833333333333335,1,0,0,5.950296000002709,colour1,0.3680555555555556,-0.12777777777777777,1,0,0,7.013667700004589,number3,True,True,True,4,4,2019_Nov_11_1011,MA_Theta_Exp,3.0.7,59.76407533651729,
video/Training/zh_sp01_Dr_Ro_3_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Dr,Ro,3,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,-0.4263888888888889,0.11666666666666667,1,0,0,6.555793699997594,call2,-0.027777777777777776,-0.09166666666666666,1,0,0,7.6961194000032265,colour3,0.41388888888888886,-0.1486111111111111,1,0,0,8.395800600002985,number3,True,True,True,4,4,2019_Nov_11_1011,MA_Theta_Exp,3.0.7,59.76407533651729,
video/Training/zh_sp07_Dr_Gr_4_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp07,Dr,Gr,4,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,-0.4166666666666667,0.09444444444444444,1,0,0,4.5145456999962335,call2,-0.011111111111111112,0.09027777777777778,1,0,0,5.048584899996058,colour2,0.3388888888888889,-0.25,1,0,0,5.667221299998346,number4,True,True,True,4,4,2019_Nov_11_1011,MA_Theta_Exp,3.0.7,59.76407533651729,
video/Training/zh_sp01_Ti_Gr_2_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Ti,Gr,2,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,-0.425,0.30277777777777776,1,0,0,5.739524799995706,call1,-0.009722222222222222,0.06388888888888888,1,0,0,6.956782799999928,colour2,0.4388888888888889,0.07361111111111111,1,0,0,7.586454299998877,number2,False,True,True,4,4,2019_Nov_11_1011,MA_Theta_Exp,3.0.7,59.76407533651729,
video/Training/zh_sp07_Ti_Ro_1_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Ti,Ro,1,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,-0.4111111111111111,-0.07222222222222222,1,0,0,5.092025300000387,call3,0.0125,0.09305555555555556,1,0,0,7.747153199998138,colour2,0.4305555555555556,0.28888888888888886,1,0,0,8.332011899998179,number1,True,False,True,4,4,2019_Nov_11_1011,MA_Theta_Exp,3.0.7,59.76407533651729,
video/Training/zh_sp01_Un_Ge_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Un,Ge,1,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,-0.36666666666666664,0.1361111111111111,1,0,0,5.290340499996091,call2,0.02361111111111111,0.3194444444444444,1,0,0,6.507264799998666,colour1,0.3611111111111111,0.14027777777777778,1,0,0,7.285860200005118,number2,False,True,False,4,4,2019_Nov_11_1011,MA_Theta_Exp,3.0.7,59.76407533651729,
video/Training/zh_sp07_Un_We_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Un,We,2,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,-0.40555555555555556,0.16666666666666666,1,0,0,4.731546299997717,call2,-0.009722222222222222,0.11805555555555555,1,0,0,6.748139100003755,colour2,0.4736111111111111,0.09444444444444444,1,0,0,7.2981156000023475,number2,False,False,True,4,4,2019_Nov_11_1011,MA_Theta_Exp,3.0.7,59.76407533651729,
video/Training/zh_sp01_Ad_Ge_1_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Ad,Ge,1,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,-0.3680555555555556,0.28055555555555556,1,0,0,5.9124239000011585,call1,0.006944444444444444,0.3236111111111111,1,0,0,6.458223399997223,colour1,0.39444444444444443,0.3263888888888889,1,0,0,6.941101199998229,number1,True,True,True,4,4,2019_Nov_11_1011,MA_Theta_Exp,3.0.7,59.76407533651729,
video/Training/zh_sp07_Ad_Ro_3_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Ad,Ro,3,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,-0.38472222222222224,0.28888888888888886,1,0,0,4.5018464000022504,call1,-0.020833333333333332,-0.15,1,0,0,6.22713620000286,colour3,0.39305555555555555,-0.044444444444444446,1,0,0,7.10636230000091,number3,True,True,True,4,4,2019_Nov_11_1011,MA_Theta_Exp,3.0.7,59.76407533651729,
