6.5768 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002545704CAC8>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002545709DCC0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1280, 1024]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.5779 	EXP 	window1: mouseVisible = True
6.5780 	EXP 	window1: recordFrameIntervals = False
6.7427 	EXP 	window1: recordFrameIntervals = True
6.9263 	EXP 	window1: recordFrameIntervals = False
8.1713 	EXP 	Created Instructions_Background_Noise = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='Instructions_Background_Noise', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.1815 	EXP 	Created Fixation_cross_Test = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='Fixation_cross_Test', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
8.2302 	EXP 	Created text_practice = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_practice', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.2447 	EXP 	Sound Digit1_clear set volume 1.000
8.2591 	EXP 	Sound Digit2_clear set volume 1.000
8.2728 	EXP 	Sound Digit3_clear set volume 1.000
8.2759 	EXP 	Created text_practice_resp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_practice_resp', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.3074 	EXP 	Created text_practice_repeat = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_practice_repeat', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.3469 	EXP 	Created text_calibration = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_calibration', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.3549 	EXP 	Created Fix_cross_calibration = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='Fix_cross_calibration', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
8.3584 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([ 0. , -0.1]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.3699 	EXP 	Created text_calibration_repeat = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_calibration_repeat', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.4139 	EXP 	Created text_break = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_break', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.4182 	EXP 	Created Fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='Fixation', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
8.4202 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0.0, pos=array([ 0. , -0.1]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.4241 	EXP 	Created Fixation_Play = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='Fixation_Play', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
8.4383 	EXP 	Sound sound_digit1 set volume 1.000
8.4532 	EXP 	Sound sound_digit2 set volume 1.000
8.4675 	EXP 	Sound sound_digit3 set volume 1.000
8.4698 	EXP 	Created disp_answer = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='disp_answer', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.4718 	EXP 	Created text_nextblock = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_nextblock', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.5373 	DATA 	Mouse: Left button down, pos=(579,542)
8.5375 	DATA 	Mouse:  Left button up, pos=(579,542)
8.5814 	EXP 	Instructions_Background_Noise: autoDraw = True
9.1259 	DATA 	Keypress: return
9.1276 	EXP 	Sound  started
9.1417 	EXP 	Instructions_Background_Noise: autoDraw = False
9.1417 	EXP 	Fixation_cross_Test: autoDraw = True
14.1564 	EXP 	Sound  stopped
14.1571 	EXP 	Created sequence: sequential, trialTypes=1, nReps=100, seed=None
14.1581 	EXP 	New trial (rep=0, index=0): None
14.1731 	EXP 	Fixation_cross_Test: autoDraw = False
14.1731 	EXP 	text_practice: autoDraw = True
14.5449 	DATA 	Mouse: Left button down, pos=(506,512)
14.6288 	DATA 	Mouse:  Left button up, pos=(506,512)
14.7705 	EXP 	Imported data/practice_trials.xlsx as conditions, 1 conditions, 5 params
14.7710 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
14.7714 	EXP 	New trial (rep=0, index=0): {'TrialID': 0.0, 'NFB_digit1': 6.0, 'NFB_digit2': 2.0, 'NFB_digit3': 4.0, 'Speaker_trial': 33.0}
14.7750 	EXP 	Sound Digit1_clear started
14.7775 	DATA 	Keypress: return
14.7895 	EXP 	text_practice: autoDraw = False
15.2620 	EXP 	Sound Digit1_clear reached end of file
15.2621 	EXP 	Sound Digit2_clear started
15.7394 	EXP 	Sound Digit2_clear reached end of file
15.7395 	EXP 	Sound Digit3_clear started
16.2184 	EXP 	Sound Digit3_clear reached end of file
16.2217 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
16.2219 	EXP 	New trial (rep=0, index=0): None
16.2390 	EXP 	text_practice_resp: autoDraw = True
20.8092 	DATA 	Keypress: return
20.8338 	EXP 	New trial (rep=1, index=0): None
20.8539 	EXP 	text_practice_resp: autoDraw = False
20.8539 	EXP 	text_practice_resp: autoDraw = True
21.3925 	DATA 	Keypress: return
21.4118 	EXP 	New trial (rep=2, index=0): None
21.4204 	EXP 	text_practice_resp: autoDraw = False
21.4204 	EXP 	text_practice_resp: autoDraw = True
21.6594 	DATA 	Keypress: return
21.6869 	EXP 	text_practice_resp: autoDraw = False
21.6869 	EXP 	text_practice_repeat: autoDraw = True
22.5750 	DATA 	Keypress: return
22.5921 	EXP 	Created sequence: sequential, trialTypes=1, nReps=100, seed=None
22.5929 	EXP 	New trial (rep=0, index=0): None
22.6032 	EXP 	text_practice_repeat: autoDraw = False
22.6032 	EXP 	text_calibration: autoDraw = True
24.3400 	EXP 	Sound  set loops 1
24.3401 	EXP 	Sound  started
25.0503 	DATA 	Keypress: return
25.0692 	EXP 	text_calibration: autoDraw = False
25.0692 	EXP 	Fix_cross_calibration: autoDraw = True
25.0692 	EXP 	text: autoDraw = True
45.3768 	EXP 	Sound  stopped
45.3946 	EXP 	Fix_cross_calibration: autoDraw = False
45.3946 	EXP 	text: autoDraw = False
45.3946 	EXP 	text_calibration_repeat: autoDraw = True
47.9990 	DATA 	Keypress: return
48.0269 	EXP 	text_calibration_repeat: autoDraw = False
48.0269 	EXP 	text_break: autoDraw = True
49.8990 	EXP 	Imported data/Stimuli_exp_cond.xlsx as conditions, 32 conditions, 8 params
49.8996 	EXP 	Created sequence: sequential, trialTypes=32, nReps=1, seed=None
49.9001 	EXP 	New trial (rep=0, index=0): {'TrialID': 0.0, 'NFB_digit1': 0.0, 'NFB_digit2': 5.0, 'NFB_digit3': 8.0, 'Speaker_trial': 48.0, 'NV_trial': 1.0, 'Triggered_trial': 1.0, 'Jitter_trial': 0.0}
49.9211 	EXP 	Sound  set loops 2
49.9212 	EXP 	Sound  started
49.9302 	DATA 	Keypress: return
49.9429 	EXP 	text_break: autoDraw = False
49.9429 	EXP 	Fixation: autoDraw = True
49.9429 	EXP 	text_6: autoDraw = True
53.2846 	EXP 	Sound  stopped
53.2871 	EXP 	Sound  started
53.3082 	EXP 	Fixation: autoDraw = False
53.3082 	EXP 	text_6: autoDraw = False
53.3082 	EXP 	Fixation_Play: autoDraw = True
53.7750 	EXP 	Sound  reached end of file
53.7751 	EXP 	Sound  started
54.2470 	EXP 	Sound  reached end of file
54.2471 	EXP 	Sound  started
54.7077 	EXP 	Fixation_Play: autoDraw = False
54.7307 	EXP 	Sound  reached end of file
54.7324 	EXP 	Sound  started
54.7343 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
54.7346 	EXP 	New trial (rep=0, index=0): None
54.7347 	EXP 	Sound  started
54.7578 	EXP 	Fixation_Play: autoDraw = False
54.7578 	EXP 	disp_answer: autoDraw = True
55.9624 	DATA 	Keypress: return
55.9819 	EXP 	New trial (rep=1, index=0): None
55.9820 	EXP 	Sound  started
55.9904 	EXP 	disp_answer: autoDraw = False
55.9904 	EXP 	disp_answer: autoDraw = True
56.2293 	DATA 	Keypress: return
56.2484 	EXP 	New trial (rep=2, index=0): None
56.2485 	EXP 	Sound  started
56.2571 	EXP 	disp_answer: autoDraw = False
56.2571 	EXP 	disp_answer: autoDraw = True
56.4792 	DATA 	Keypress: return
56.4982 	EXP 	Sound  started
56.4994 	EXP 	New trial (rep=0, index=1): {'TrialID': 1.0, 'NFB_digit1': 9.0, 'NFB_digit2': 5.0, 'NFB_digit3': 3.0, 'Speaker_trial': 21.0, 'NV_trial': 1.0, 'Triggered_trial': 0.0, 'Jitter_trial': 1.0}
56.5229 	EXP 	Sound  started
56.5404 	EXP 	disp_answer: autoDraw = False
56.5404 	EXP 	text_nextblock: text = ''
56.5404 	EXP 	text_nextblock: autoDraw = False
56.5404 	EXP 	Fixation: autoDraw = True
56.5404 	EXP 	text_6: autoDraw = True
60.9633 	EXP 	Sound  stopped
60.9660 	EXP 	Sound  started
60.9720 	EXP 	Fixation: autoDraw = False
60.9720 	EXP 	text_6: autoDraw = False
60.9720 	EXP 	Fixation_Play: autoDraw = True
61.4533 	EXP 	Sound  reached end of file
61.4533 	EXP 	Sound  started
61.9260 	EXP 	Sound  reached end of file
61.9261 	EXP 	Sound  started
62.3715 	EXP 	Fixation_Play: autoDraw = False
62.4073 	EXP 	Sound  reached end of file
62.4090 	EXP 	Sound  started
62.4104 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
62.4106 	EXP 	New trial (rep=0, index=0): None
62.4107 	EXP 	Sound  started
62.4215 	EXP 	Fixation_Play: autoDraw = False
62.4215 	EXP 	disp_answer: autoDraw = True
62.9438 	DATA 	Keypress: return
62.9621 	EXP 	New trial (rep=1, index=0): None
62.9622 	EXP 	Sound  started
62.9712 	EXP 	disp_answer: autoDraw = False
62.9712 	EXP 	disp_answer: autoDraw = True
63.1936 	DATA 	Keypress: return
63.2127 	EXP 	New trial (rep=2, index=0): None
63.2128 	EXP 	Sound  started
63.2211 	EXP 	disp_answer: autoDraw = False
63.2211 	EXP 	disp_answer: autoDraw = True
63.4429 	DATA 	Keypress: return
63.4619 	EXP 	Sound  started
63.4626 	EXP 	New trial (rep=0, index=2): {'TrialID': 2.0, 'NFB_digit1': 2.0, 'NFB_digit2': 6.0, 'NFB_digit3': 9.0, 'Speaker_trial': 13.0, 'NV_trial': 1.0, 'Triggered_trial': 1.0, 'Jitter_trial': 0.0}
