TrialID,NFB_digit1,NFB_digit2,NFB_digit3,Speaker_trial,TrialID_ME,NFB_digit1_ME,NFB_digit2_ME,NFB_digit3_ME,Speaker_trial_ME,NV_trial_ME,Triggered_trial_ME,Jitter_trial_ME,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,response_practice.thisRepN,response_practice.thisTrialN,response_practice.thisN,response_practice.thisIndex,ME_trials.thisRepN,ME_trials.thisTrialN,ME_trials.thisN,ME_trials.thisIndex,response_ME.thisRepN,response_ME.thisTrialN,response_ME.thisN,response_ME.thisIndex,Digit1_clear.started,Digit1_clear.stopped,response_practice_resp.keys,response_practice_resp.rt,response_practice_resp.started,response_practice_resp.stopped,text_practice_repeat.started,text_practice_repeat.stopped,text_4.started,text_4.stopped,Fixation_ME.started,Fixation_ME.stopped,sound_digit_1_ME.started,sound_digit_1_ME.stopped,text_2.started,text_2.stopped,key_resp_ME.keys,key_resp_ME.rt,key_resp_ME.started,key_resp_ME.stopped,disp_answer_ME.started,disp_answer_ME.stopped,text_7.started,text_7.stopped,text_next_block_ME.started,text_next_block_ME.stopped,response_nextblock_ME.keys,response_nextblock_ME.started,response_nextblock_ME.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5.0,4.0,1.0,0.0,33.0,,,,,,,,,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,0.0010585899999568937,None,['return'],[0.1720962999997937],22.708890800000518,None,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1212,eeg_contingent_digits,2021.2.3,59.92426771042305,
5.0,4.0,1.0,0.0,33.0,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1212,eeg_contingent_digits,2021.2.3,59.92426771042305,
6.0,9.0,2.0,6.0,13.0,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,0.0012225899999975809,None,['return'],[0.12240309999924648],23.409533900000497,None,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1212,eeg_contingent_digits,2021.2.3,59.92426771042305,
6.0,9.0,2.0,6.0,13.0,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1212,eeg_contingent_digits,2021.2.3,59.92426771042305,
7.0,2.0,3.0,0.0,10.0,,,,,,,,,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,0.0006150900007924065,None,['return'],[0.1811522000007244],24.075806400000147,None,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1212,eeg_contingent_digits,2021.2.3,59.92426771042305,
7.0,2.0,3.0,0.0,10.0,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1212,eeg_contingent_digits,2021.2.3,59.92426771042305,
8.0,1.0,9.0,2.0,48.0,,,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,0.0007396899991363171,None,['return'],[0.1038579000005484],24.80923940000048,None,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1212,eeg_contingent_digits,2021.2.3,59.92426771042305,
8.0,1.0,9.0,2.0,48.0,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1212,eeg_contingent_digits,2021.2.3,59.92426771042305,
9.0,8.0,1.0,0.0,21.0,,,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,0.0010697900006562122,None,['return'],[0.09368210000047839],25.458660600000258,None,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1212,eeg_contingent_digits,2021.2.3,59.92426771042305,
9.0,8.0,1.0,0.0,21.0,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1212,eeg_contingent_digits,2021.2.3,59.92426771042305,
,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,25.589476199999808,None,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Nov_17_1212,eeg_contingent_digits,2021.2.3,59.92426771042305,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,26.75210419999985,None,28.166873699999996,None,0.011819550000836898,None,29.587945300000683,None,"['1', 'return']","[0.03515550000065559, 0.22710490000008576]",30.603693699999894,None,30.603693699999894,None,30.603693699999894,None,,,,,,1,001,2021_Nov_17_1212,eeg_contingent_digits,2021.2.3,59.92426771042305,
,,,,,0.0,1.0,2.0,0.0,33.0,1.0,1.0,0.0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,1,001,2021_Nov_17_1212,eeg_contingent_digits,2021.2.3,59.92426771042305,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,30.926610500000606,None,0.005010459999539307,None,33.03808480000043,None,"['0', 'return']","[0.38442510000004404, 0.5481120999993436]",34.05075070000021,None,34.05075070000021,None,34.05075070000021,None,,,,,,1,001,2021_Nov_17_1212,eeg_contingent_digits,2021.2.3,59.92426771042305,
,,,,,1.0,0.0,8.0,3.0,49.0,1.0,0.0,1.0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,1,001,2021_Nov_17_1212,eeg_contingent_digits,2021.2.3,59.92426771042305,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.656990500000575,None,0.004662160000407312,None,36.7495514000002,None,,,,,,,,,,,,,,,,,,,,
