6.6377 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025A7CD0DAC8>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000025A7CD5DCC0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1280, 1024]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.6388 	EXP 	window1: mouseVisible = True
6.6388 	EXP 	window1: recordFrameIntervals = False
6.8037 	EXP 	window1: recordFrameIntervals = True
6.9872 	EXP 	window1: recordFrameIntervals = False
8.2332 	EXP 	Created Instructions_Background_Noise = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='Instructions_Background_Noise', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.2430 	EXP 	Created Fixation_cross_Test = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='Fixation_cross_Test', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
8.2916 	EXP 	Created text_practice = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_practice', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.3055 	EXP 	Sound Digit1_clear set volume 1.000
8.3197 	EXP 	Sound Digit2_clear set volume 1.000
8.3345 	EXP 	Sound Digit3_clear set volume 1.000
8.3376 	EXP 	Created text_practice_resp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_practice_resp', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.3690 	EXP 	Created text_practice_repeat = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_practice_repeat', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.4079 	EXP 	Created text_calibration = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_calibration', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.4160 	EXP 	Created Fix_cross_calibration = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='Fix_cross_calibration', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
8.4193 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([ 0. , -0.1]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.4307 	EXP 	Created text_calibration_repeat = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_calibration_repeat', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.4735 	EXP 	Created text_break = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_break', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.4774 	EXP 	Created Fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='Fixation', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
8.4792 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0.0, pos=array([ 0. , -0.1]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.4833 	EXP 	Created Fixation_Play = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.2, italic=False, languageStyle='LTR', name='Fixation_Play', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
8.4991 	EXP 	Sound sound_digit1 set volume 1.000
8.5135 	EXP 	Sound sound_digit2 set volume 1.000
8.5279 	EXP 	Sound sound_digit3 set volume 1.000
8.5302 	EXP 	Created disp_answer = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='disp_answer', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.5320 	EXP 	Created text_nextblock = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_nextblock', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.6379 	EXP 	Instructions_Background_Noise: autoDraw = True
9.2036 	DATA 	Keypress: return
9.2057 	EXP 	Sound  started
9.2195 	EXP 	Instructions_Background_Noise: autoDraw = False
9.2195 	EXP 	Fixation_cross_Test: autoDraw = True
9.5732 	DATA 	Keypress: return
14.2285 	EXP 	Sound  stopped
14.2291 	EXP 	Created sequence: sequential, trialTypes=1, nReps=100, seed=None
14.2300 	EXP 	New trial (rep=0, index=0): None
14.2510 	EXP 	Fixation_cross_Test: autoDraw = False
14.2510 	EXP 	text_practice: autoDraw = True
14.9321 	EXP 	Imported data/practice_trials.xlsx as conditions, 1 conditions, 5 params
14.9325 	EXP 	Created sequence: sequential, trialTypes=1, nReps=1, seed=None
14.9330 	EXP 	New trial (rep=0, index=0): {'TrialID': 0.0, 'NFB_digit1': 6.0, 'NFB_digit2': 2.0, 'NFB_digit3': 4.0, 'Speaker_trial': 33.0}
14.9365 	EXP 	Sound Digit1_clear started
14.9386 	DATA 	Keypress: return
14.9506 	EXP 	text_practice: autoDraw = False
15.4220 	EXP 	Sound Digit1_clear reached end of file
15.4221 	EXP 	Sound Digit2_clear started
15.9048 	EXP 	Sound Digit2_clear reached end of file
15.9049 	EXP 	Sound Digit3_clear started
16.3775 	EXP 	Sound Digit3_clear reached end of file
16.3807 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
16.3810 	EXP 	New trial (rep=0, index=0): None
16.4000 	EXP 	text_practice_resp: autoDraw = True
16.8216 	DATA 	Keypress: return
16.8471 	EXP 	New trial (rep=1, index=0): None
16.8666 	EXP 	text_practice_resp: autoDraw = False
16.8666 	EXP 	text_practice_resp: autoDraw = True
16.9885 	DATA 	Keypress: return
17.0066 	EXP 	New trial (rep=2, index=0): None
17.0165 	EXP 	text_practice_resp: autoDraw = False
17.0165 	EXP 	text_practice_resp: autoDraw = True
17.1383 	DATA 	Keypress: return
17.1664 	EXP 	text_practice_resp: autoDraw = False
17.1664 	EXP 	text_practice_repeat: autoDraw = True
18.2377 	DATA 	Keypress: return
18.2547 	EXP 	Created sequence: sequential, trialTypes=1, nReps=100, seed=None
18.2555 	EXP 	New trial (rep=0, index=0): None
18.2660 	EXP 	text_practice_repeat: autoDraw = False
18.2660 	EXP 	text_calibration: autoDraw = True
18.8384 	DATA 	Keypress: return
18.8527 	EXP 	Sound  set loops 1
18.8528 	EXP 	Sound  started
19.5989 	EXP 	text_calibration: autoDraw = False
19.5989 	EXP 	Fix_cross_calibration: autoDraw = True
19.5989 	EXP 	text: autoDraw = True
39.9140 	EXP 	Sound  stopped
39.9413 	EXP 	Fix_cross_calibration: autoDraw = False
39.9413 	EXP 	text: autoDraw = False
39.9413 	EXP 	text_calibration_repeat: autoDraw = True
42.3290 	DATA 	Keypress: return
42.3569 	EXP 	text_calibration_repeat: autoDraw = False
42.3569 	EXP 	text_break: autoDraw = True
43.0787 	DATA 	Keypress: return
43.1123 	EXP 	Imported data/Stimuli_exp_cond.xlsx as conditions, 32 conditions, 8 params
43.1129 	EXP 	Created sequence: sequential, trialTypes=32, nReps=1, seed=None
43.1133 	EXP 	New trial (rep=0, index=0): {'TrialID': 0.0, 'NFB_digit1': 1.0, 'NFB_digit2': 0.0, 'NFB_digit3': 2.0, 'Speaker_trial': 49.0, 'NV_trial': 1.0, 'Triggered_trial': 1.0, 'Jitter_trial': 0.0}
43.1159 	EXP 	Sound  set loops 2
43.1159 	EXP 	Sound  started
43.1400 	EXP 	text_break: autoDraw = False
43.1400 	EXP 	Fixation: autoDraw = True
43.1400 	EXP 	text_6: autoDraw = True
72.1965 	EXP 	Sound  stopped
72.1993 	EXP 	Sound  started
72.2123 	EXP 	Fixation: autoDraw = False
72.2123 	EXP 	text_6: autoDraw = False
72.2123 	EXP 	Fixation_Play: autoDraw = True
72.6861 	EXP 	Sound  reached end of file
72.6861 	EXP 	Sound  started
73.1697 	EXP 	Sound  reached end of file
73.1698 	EXP 	Sound  started
73.6118 	EXP 	Fixation_Play: autoDraw = False
73.6532 	EXP 	Sound  reached end of file
73.6550 	EXP 	Sound  started
73.6569 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
73.6571 	EXP 	New trial (rep=0, index=0): None
73.6572 	EXP 	Sound  started
73.6784 	EXP 	Fixation_Play: autoDraw = False
73.6784 	EXP 	disp_answer: autoDraw = True
75.8163 	DATA 	Keypress: return
75.8359 	EXP 	New trial (rep=1, index=0): None
75.8360 	EXP 	Sound  started
75.8442 	EXP 	disp_answer: autoDraw = False
75.8442 	EXP 	disp_answer: autoDraw = True
75.9993 	DATA 	Keypress: return
76.0355 	EXP 	New trial (rep=2, index=0): None
76.0356 	EXP 	Sound  started
76.0441 	EXP 	disp_answer: autoDraw = False
76.0441 	EXP 	disp_answer: autoDraw = True
76.1662 	DATA 	Keypress: return
76.2013 	EXP 	Sound  started
76.2025 	EXP 	New trial (rep=0, index=1): {'TrialID': 1.0, 'NFB_digit1': 1.0, 'NFB_digit2': 8.0, 'NFB_digit3': 2.0, 'Speaker_trial': 49.0, 'NV_trial': 1.0, 'Triggered_trial': 0.0, 'Jitter_trial': -1.0}
76.2052 	EXP 	Sound  started
76.2274 	EXP 	disp_answer: autoDraw = False
76.2274 	EXP 	text_nextblock: text = ''
76.2274 	EXP 	text_nextblock: autoDraw = False
76.2274 	EXP 	Fixation: autoDraw = True
76.2274 	EXP 	text_6: autoDraw = True
80.2808 	EXP 	Sound  stopped
80.2833 	EXP 	Sound  started
80.2926 	EXP 	Fixation: autoDraw = False
80.2926 	EXP 	text_6: autoDraw = False
80.2926 	EXP 	Fixation_Play: autoDraw = True
80.7708 	EXP 	Sound  reached end of file
80.7709 	EXP 	Sound  started
81.2544 	EXP 	Sound  reached end of file
81.2545 	EXP 	Sound  started
81.6921 	EXP 	Fixation_Play: autoDraw = False
81.7271 	EXP 	Sound  reached end of file
81.7288 	EXP 	Sound  started
81.7302 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
81.7305 	EXP 	New trial (rep=0, index=0): None
81.7305 	EXP 	Sound  started
81.7420 	EXP 	Fixation_Play: autoDraw = False
81.7420 	EXP 	disp_answer: autoDraw = True
86.2961 	DATA 	Keypress: return
86.3145 	EXP 	New trial (rep=1, index=0): None
86.3146 	EXP 	Sound  started
86.3236 	EXP 	disp_answer: autoDraw = False
86.3236 	EXP 	disp_answer: autoDraw = True
86.4460 	DATA 	Keypress: return
86.4642 	EXP 	New trial (rep=2, index=0): None
86.4643 	EXP 	Sound  started
86.4735 	EXP 	disp_answer: autoDraw = False
86.4735 	EXP 	disp_answer: autoDraw = True
86.5960 	DATA 	Keypress: return
86.6140 	EXP 	Sound  started
86.6148 	EXP 	New trial (rep=0, index=2): {'TrialID': 2.0, 'NFB_digit1': 3.0, 'NFB_digit2': 2.0, 'NFB_digit3': 1.0, 'Speaker_trial': 13.0, 'NV_trial': 1.0, 'Triggered_trial': 1.0, 'Jitter_trial': 0.0}
86.6174 	EXP 	Sound  started
86.6402 	EXP 	disp_answer: autoDraw = False
86.6402 	EXP 	text_nextblock: text = ''
86.6402 	EXP 	text_nextblock: autoDraw = False
86.6402 	EXP 	Fixation: autoDraw = True
86.6402 	EXP 	text_6: autoDraw = True
94.9785 	EXP 	Sound  stopped
94.9810 	EXP 	Sound  started
94.9870 	EXP 	Fixation: autoDraw = False
94.9870 	EXP 	text_6: autoDraw = False
94.9870 	EXP 	Fixation_Play: autoDraw = True
95.4575 	EXP 	Sound  reached end of file
95.4576 	EXP 	Sound  started
95.9408 	EXP 	Sound  reached end of file
95.9408 	EXP 	Sound  started
96.3865 	EXP 	Fixation_Play: autoDraw = False
96.4245 	EXP 	Sound  reached end of file
96.4262 	EXP 	Sound  started
96.4276 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
96.4278 	EXP 	New trial (rep=0, index=0): None
96.4279 	EXP 	Sound  started
96.4364 	EXP 	Fixation_Play: autoDraw = False
96.4364 	EXP 	disp_answer: autoDraw = True
97.5748 	DATA 	Keypress: return
97.6103 	EXP 	New trial (rep=1, index=0): None
97.6104 	EXP 	Sound  started
97.6193 	EXP 	disp_answer: autoDraw = False
97.6193 	EXP 	disp_answer: autoDraw = True
97.7419 	DATA 	Keypress: return
97.7769 	EXP 	New trial (rep=2, index=0): None
97.7770 	EXP 	Sound  started
97.7859 	EXP 	disp_answer: autoDraw = False
97.7859 	EXP 	disp_answer: autoDraw = True
97.8916 	DATA 	Keypress: return
97.9098 	EXP 	Sound  started
97.9106 	EXP 	New trial (rep=0, index=3): {'TrialID': 3.0, 'NFB_digit1': 9.0, 'NFB_digit2': 9.0, 'NFB_digit3': 3.0, 'Speaker_trial': 13.0, 'NV_trial': 1.0, 'Triggered_trial': 0.0, 'Jitter_trial': 2.0}
97.9134 	EXP 	Sound  started
97.9359 	EXP 	disp_answer: autoDraw = False
97.9359 	EXP 	text_nextblock: text = ''
97.9359 	EXP 	text_nextblock: autoDraw = False
97.9359 	EXP 	Fixation: autoDraw = True
97.9359 	EXP 	text_6: autoDraw = True
108.3487 	EXP 	Sound  stopped
108.3514 	EXP 	Sound  started
108.3653 	EXP 	Fixation: autoDraw = False
108.3653 	EXP 	text_6: autoDraw = False
108.3653 	EXP 	Fixation_Play: autoDraw = True
108.8387 	EXP 	Sound  reached end of file
108.8388 	EXP 	Sound  started
109.3224 	EXP 	Sound  reached end of file
109.3225 	EXP 	Sound  started
109.7648 	EXP 	Fixation_Play: autoDraw = False
109.7983 	EXP 	Sound  reached end of file
109.7997 	EXP 	Sound  started
109.8010 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
109.8012 	EXP 	New trial (rep=0, index=0): None
109.8012 	EXP 	Sound  started
109.8147 	EXP 	Fixation_Play: autoDraw = False
109.8147 	EXP 	disp_answer: autoDraw = True
110.8863 	DATA 	Keypress: return
110.9058 	EXP 	New trial (rep=1, index=0): None
110.9059 	EXP 	Sound  started
110.9143 	EXP 	disp_answer: autoDraw = False
110.9143 	EXP 	disp_answer: autoDraw = True
111.0192 	DATA 	Keypress: return
111.0383 	EXP 	New trial (rep=2, index=0): None
111.0384 	EXP 	Sound  started
111.0476 	EXP 	disp_answer: autoDraw = False
111.0476 	EXP 	disp_answer: autoDraw = True
111.1692 	DATA 	Keypress: return
111.1883 	EXP 	Sound  started
111.1890 	EXP 	New trial (rep=0, index=4): {'TrialID': 4.0, 'NFB_digit1': 1.0, 'NFB_digit2': 8.0, 'NFB_digit3': 2.0, 'Speaker_trial': 21.0, 'NV_trial': 1.0, 'Triggered_trial': 1.0, 'Jitter_trial': 0.0}
111.1916 	EXP 	Sound  started
111.2142 	EXP 	disp_answer: autoDraw = False
111.2142 	EXP 	text_nextblock: text = ''
111.2142 	EXP 	text_nextblock: autoDraw = False
111.2142 	EXP 	Fixation: autoDraw = True
111.2142 	EXP 	text_6: autoDraw = True
120.7168 	EXP 	Sound  stopped
120.7193 	EXP 	Sound  started
120.7272 	EXP 	Fixation: autoDraw = False
120.7272 	EXP 	text_6: autoDraw = False
120.7272 	EXP 	Fixation_Play: autoDraw = True
121.1967 	EXP 	Sound  reached end of file
121.1967 	EXP 	Sound  started
121.6789 	EXP 	Sound  reached end of file
121.6790 	EXP 	Sound  started
122.1268 	EXP 	Fixation_Play: autoDraw = False
122.1618 	EXP 	Sound  reached end of file
122.1635 	EXP 	Sound  started
122.1649 	EXP 	Created sequence: sequential, trialTypes=1, nReps=3, seed=None
