3.6131 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['pyo'] (in that order).
637.1684 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [3440, 1440]. Using actual size
639.7678 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002B88FBA7970>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002B8915150A0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([3440, 1440]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
639.7680 	EXP 	window1: mouseVisible = True
639.7681 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
639.7681 	EXP 	window1: recordFrameIntervals = False
639.9339 	EXP 	window1: recordFrameIntervals = True
640.1181 	EXP 	Screen (0) actual frame rate measured at 59.85Hz
640.1182 	EXP 	window1: recordFrameIntervals = False
643.7182 	EXP 	Created instrTrainText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='instrTrainText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
643.7229 	EXP 	Created blockStart = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='blockStart', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Begin  block ', units='height', win=Window(...), wrapWidth=1)
645.0804 	EXP 	Set  sound=C
645.1582 	EXP 	Set sound_1 sound=A
645.1582 	EXP 	Sound sound_1 set volume 1.000
645.1743 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=0.5, name='fixation', opacity=0.75, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
645.3555 	EXP 	Created screenAfterAudio = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='images/grayScreen.png', interpolate=True, mask=None, maskParams=None, name='screenAfterAudio', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
645.4309 	EXP 	Created blankScreen = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='images/grayScreen.png', interpolate=True, mask=None, maskParams=None, name='blankScreen', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1920., 1080.]), texRes=128, units='height', win=Window(...))
645.5286 	EXP 	Created call1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='images/adler.png', interpolate=True, mask=None, maskParams=None, name='call1', opacity=1.0, ori=0.0, pos=array([-0.4   ,  0.3125]), size=array([0.18, 0.18]), texRes=128, units='height', win=Window(...))
645.6279 	EXP 	Created call2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='images/drossel.png', interpolate=True, mask=None, maskParams=None, name='call2', opacity=1.0, ori=0.0, pos=array([-0.4       ,  0.10416667]), size=array([0.18, 0.18]), texRes=128, units='height', win=Window(...))
645.7561 	EXP 	Created call3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, image='images/kroete.png', interpolate=True, mask=None, maskParams=None, name='call3', opacity=1.0, ori=0.0, pos=array([-0.4       , -0.10416667]), size=array([0.18, 0.18]), texRes=128, units='height', win=Window(...))
645.8778 	EXP 	Created call4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, image='images/tiger.png', interpolate=True, mask=None, maskParams=None, name='call4', opacity=1.0, ori=0.0, pos=array([-0.4   , -0.3125]), size=array([0.18, 0.18]), texRes=128, units='height', win=Window(...))
645.9702 	EXP 	Created colour1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, image='images/gelb.png', interpolate=True, mask=None, maskParams=None, name='colour1', opacity=1.0, ori=0.0, pos=array([0.    , 0.3125]), size=array([0.18, 0.18]), texRes=128, units='height', win=Window(...))
646.0580 	EXP 	Created colour2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, image='images/gruen.png', interpolate=True, mask=None, maskParams=None, name='colour2', opacity=1.0, ori=0.0, pos=array([0.        , 0.10416667]), size=array([0.18, 0.18]), texRes=128, units='height', win=Window(...))
646.1587 	EXP 	Created colour3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-11.0, flipHoriz=False, flipVert=False, image='images/rot.png', interpolate=True, mask=None, maskParams=None, name='colour3', opacity=1.0, ori=0.0, pos=array([ 0.        , -0.10416667]), size=array([0.18, 0.18]), texRes=128, units='height', win=Window(...))
646.4557 	EXP 	Created colour4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-12.0, flipHoriz=False, flipVert=False, image='images/weiss.png', interpolate=True, mask=None, maskParams=None, name='colour4', opacity=1.0, ori=0.0, pos=array([ 0.    , -0.3125]), size=array([0.18, 0.18]), texRes=128, units='height', win=Window(...))
646.5676 	EXP 	Created number1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-13.0, flipHoriz=False, flipVert=False, image='images/1.png', interpolate=True, mask=None, maskParams=None, name='number1', opacity=1.0, ori=0.0, pos=array([0.4   , 0.3125]), size=array([0.18, 0.18]), texRes=128, units='height', win=Window(...))
646.6825 	EXP 	Created number2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-14.0, flipHoriz=False, flipVert=False, image='images/2.png', interpolate=True, mask=None, maskParams=None, name='number2', opacity=1.0, ori=0.0, pos=array([0.4       , 0.10416667]), size=array([0.18, 0.18]), texRes=128, units='height', win=Window(...))
646.7820 	EXP 	Created number3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-15.0, flipHoriz=False, flipVert=False, image='images/3.png', interpolate=True, mask=None, maskParams=None, name='number3', opacity=1.0, ori=0.0, pos=array([ 0.4       , -0.10416667]), size=array([0.18, 0.18]), texRes=128, units='height', win=Window(...))
646.9087 	EXP 	Created number4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-16.0, flipHoriz=False, flipVert=False, image='images/4.png', interpolate=True, mask=None, maskParams=None, name='number4', opacity=1.0, ori=0.0, pos=array([ 0.4   , -0.3125]), size=array([0.18, 0.18]), texRes=128, units='height', win=Window(...))
646.9088 	EXP 	window1: mouseVisible = True
646.9089 	EXP 	window1: mouseVisible = True
646.9089 	EXP 	window1: mouseVisible = True
647.0064 	EXP 	Created blankScreenAfterResponse = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-25.0, flipHoriz=False, flipVert=False, image='images/blankScreen.png', interpolate=True, mask=None, maskParams=None, name='blankScreenAfterResponse', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1920., 1080.]), texRes=128, units='height', win=Window(...))
647.0235 	EXP 	Created thanksText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='thanksText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
647.0237 	EXP 	window1: mouseVisible = False
647.0693 	EXP 	instrTrainText: autoDraw = True
678.5933 	EXP 	Imported order1.csv as conditions, 2 conditions, 1 params
678.5955 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
678.5958 	EXP 	New trial (rep=0, index=0): OrderedDict([('condsFile', 'flow\\tts-golang-selected_PsyPySEQ_NV1.csv')])
678.5990 	DATA 	Keypress: space
678.6027 	EXP 	instrTrainText: autoDraw = False
678.6027 	EXP 	blockStart: autoDraw = True
680.1977 	EXP 	Imported flow\tts-golang-selected_PsyPySEQ_NV1.csv as conditions, 96 conditions, 26 params
680.2014 	EXP 	Created sequence: random, trialTypes=96, nReps=1, seed=None
680.2021 	EXP 	New trial (rep=0, index=0): OrderedDict([('audiofile', 'audio/NV_DE_Neural2-D_Ti-ro-Ei_0.4p.wav'), ('duration', 5.557), ('noise', 'NV'), ('voice', 'Neural2-D'), ('words', 'Ti-ro-Ei'), ('callSign', 'Ti'), ('colour', 'ro'), ('number', 'Ei'), ('levels', '0.4p'), ('trigger_start', 100), ('trigger_end', 101), ('trigger_call', 114), ('trigger_col', 123), ('trigger_num', 131), ('file', 'DE_Neural2-D_Ti-ro-Ei.TextGrid'), ('firstSound_tmin', 0.16712), ('lastSound_tmax', 4.823604167), ('token_1_tmin', 0.8730969083333333), ('token_1_tmax', 1.3390780733333336), ('token_2_tmin', 2.7234899013333336), ('token_2_tmax', 3.125398463333333), ('token_3_tmin', 4.372948466), ('token_3_tmax', 4.823604167), ('rater', 'mean'), ('newidx', 12), ('block', 'NV1')])
680.3643 	EXP 	Set sound_1 sound=audio/NV_DE_Neural2-D_Ti-ro-Ei_0.4p.wav
680.3643 	EXP 	window1: mouseVisible = False
680.3677 	EXP 	Sound sound_1 started
680.3696 	DATA 	Keypress: space
680.3725 	EXP 	blockStart: autoDraw = False
680.3725 	EXP 	fixation: autoDraw = True
685.9513 	EXP 	Sound sound_1 stopped
686.4337 	EXP 	window1: mouseVisible = False
686.4914 	EXP 	fixation: autoDraw = False
686.4914 	EXP 	screenAfterAudio: autoDraw = True
686.4914 	EXP 	screenAfterAudio: autoDraw = False
686.4914 	EXP 	fixation: autoDraw = False
686.4914 	EXP 	screenAfterAudio: autoDraw = False
686.4914 	EXP 	call1: texRes = 128
686.4914 	EXP 	call2: texRes = 128
686.4914 	EXP 	call3: texRes = 128
686.4914 	EXP 	call4: texRes = 128
686.4914 	EXP 	colour1: texRes = 128
686.4914 	EXP 	colour2: texRes = 128
686.4914 	EXP 	colour3: texRes = 128
686.4914 	EXP 	colour4: texRes = 128
686.4914 	EXP 	number1: texRes = 128
686.4914 	EXP 	number2: texRes = 128
686.4914 	EXP 	number3: texRes = 128
686.4914 	EXP 	number4: texRes = 128
686.4914 	EXP 	blankScreen: autoDraw = True
686.4916 	EXP 	window1: mouseVisible = False
686.4995 	EXP 	window1: mouseVisible = False
686.5076 	EXP 	window1: mouseVisible = False
686.5231 	EXP 	window1: mouseVisible = False
686.5398 	EXP 	window1: mouseVisible = False
686.5564 	EXP 	window1: mouseVisible = False
686.5732 	EXP 	window1: mouseVisible = False
686.5898 	EXP 	window1: mouseVisible = False
686.6066 	EXP 	window1: mouseVisible = False
686.6230 	EXP 	window1: mouseVisible = False
686.6400 	EXP 	window1: mouseVisible = False
686.6563 	EXP 	window1: mouseVisible = False
686.6732 	EXP 	window1: mouseVisible = False
686.6899 	EXP 	window1: mouseVisible = False
686.7066 	EXP 	window1: mouseVisible = False
686.7230 	EXP 	window1: mouseVisible = False
686.7400 	EXP 	window1: mouseVisible = False
686.7566 	EXP 	window1: mouseVisible = False
686.7733 	EXP 	window1: mouseVisible = False
686.7897 	EXP 	window1: mouseVisible = False
686.8069 	EXP 	window1: mouseVisible = False
686.8234 	EXP 	window1: mouseVisible = False
686.8408 	EXP 	window1: mouseVisible = False
686.8567 	EXP 	window1: mouseVisible = False
686.8735 	EXP 	window1: mouseVisible = False
686.8899 	EXP 	window1: mouseVisible = False
686.9067 	EXP 	window1: mouseVisible = False
686.9236 	EXP 	window1: mouseVisible = False
686.9404 	EXP 	window1: mouseVisible = False
686.9566 	EXP 	window1: mouseVisible = False
686.9735 	EXP 	window1: mouseVisible = False
686.9901 	EXP 	window1: mouseVisible = False
687.0068 	EXP 	window1: mouseVisible = False
687.0235 	EXP 	window1: mouseVisible = False
687.0407 	EXP 	window1: mouseVisible = False
687.0573 	EXP 	window1: mouseVisible = False
687.0742 	EXP 	window1: mouseVisible = False
687.0905 	EXP 	window1: mouseVisible = False
687.1075 	EXP 	window1: mouseVisible = False
687.1237 	EXP 	window1: mouseVisible = False
687.1405 	EXP 	window1: mouseVisible = False
687.1573 	EXP 	window1: mouseVisible = False
687.1741 	EXP 	window1: mouseVisible = False
687.1905 	EXP 	window1: mouseVisible = False
687.2075 	EXP 	window1: mouseVisible = False
687.2245 	EXP 	window1: mouseVisible = False
687.2408 	EXP 	window1: mouseVisible = False
687.2576 	EXP 	window1: mouseVisible = False
687.2738 	EXP 	window1: mouseVisible = False
687.2906 	EXP 	window1: mouseVisible = False
687.3074 	EXP 	window1: mouseVisible = False
687.3241 	EXP 	window1: mouseVisible = False
687.3407 	EXP 	window1: mouseVisible = False
687.3586 	EXP 	window1: mouseVisible = False
687.3742 	EXP 	window1: mouseVisible = False
687.3914 	EXP 	window1: mouseVisible = False
687.4076 	EXP 	window1: mouseVisible = False
687.4243 	EXP 	window1: mouseVisible = False
687.4406 	EXP 	window1: mouseVisible = False
687.4576 	EXP 	window1: mouseVisible = False
687.4744 	EXP 	window1: mouseVisible = False
687.4879 	EXP 	blankScreen: autoDraw = False
687.4879 	EXP 	call1: autoDraw = True
687.4879 	EXP 	call2: autoDraw = True
687.4879 	EXP 	call3: autoDraw = True
687.4879 	EXP 	call4: autoDraw = True
687.4879 	EXP 	colour1: autoDraw = True
687.4879 	EXP 	colour2: autoDraw = True
687.4879 	EXP 	colour3: autoDraw = True
687.4879 	EXP 	colour4: autoDraw = True
687.4879 	EXP 	number1: autoDraw = True
687.4879 	EXP 	number2: autoDraw = True
687.4879 	EXP 	number3: autoDraw = True
687.4879 	EXP 	number4: autoDraw = True
687.4881 	EXP 	window1: mouseVisible = False
687.4884 	EXP 	window1: mouseVisible = True
687.5042 	EXP 	window1: mouseVisible = False
687.5044 	EXP 	window1: mouseVisible = True
